"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"47","158.65737648642857","133.60202387380374","4.769537734046866","-0.3109329882546267","0.009800000000000031","0.010000000000000009","0.0096","1300","0.0002041945284766665","0","0.0002041945284766665","0.0002041945284766665","","","true"
"48","255.8313834239634","78.05599014501516","4.844159296930073","-0.3101551740988557","0.01539999999999997","0.0136","0.017199999999999993","1300","0.00019191711507826433","0","0.00019191711507826433","0.00019191711507826433","48_47:0.008654746224074111;48_49:0.012656655740153872","48_47:660;48_49:660","true"
"49","218.20361771397475","59.578554851478394","4.697333027060798","-0.312183453636997","0.010000000000000009","0.011","0.009000000000000008","1300","0.0002707524723568021","0","0.0002707524723568021","0.0002707524723568021","","","true"
"50","297.29814497119315","36.35838987594373","4.784065216389066","-0.31049210238863767","0.018000000000000016","0.021399999999999975","0.0146","1300","0.0005911151775270736","0","0.0005911151775270736","0.0005911151775270736","50_49:0.015869013957850425;50_51:0.012330757569724765","50_49:660;50_51:660","true"
"51","277.86540564379885","344.46782457993424","4.931195143259573","-0.3079514036835037","0.010699999999999932","0.011199999999999988","0.0102","1300","0.00012451979581747357","0","0.00012451979581747357","0.00012451979581747357","","","true"
"52","275.62490693678984","218.85804895789786","4.915268091888991","-0.30801090653647334","0.012199999999999989","0.0098","0.014599999999999946","1300","0.00016228493025449833","0","0.00016228493025449833","0.00016228493025449833","52_37:0.011979296742824996;52_56:0.004956034121892328","52_37:660;52_56:660","true"
"53","143.33729746385893","68.69801689107419","4.996701228091365","-0.30683792833129964","0.008599999999999941","0.0092","0.008000000000000007","1300","0.00040350385710132426","0","0.00040350385710132426","0.00040350385710132426","53_60:0.006909299926918772","53_60:660","true"
"54","228.79556900916725","134.37253127176794","4.96962461873921","-0.3069935236147513","0.01330000000000009","0.016000000000000014","0.0106","1300","0.00034895769467424006","0","0.00034895769467424006","0.00034895769467424006","54_64:0.013282805475829523;54_45:0.015285259815391222","54_64:660;54_45:660","true"
"55","92.59391153360261","103.93518228292471","4.837201893521209","-0.31038048092010345","0.04899999999999993","0.07279999999999998","0.0252","1300","0.0003029357798158961","0","0.0003029357798158961","0.0003029357798158961","55_68:0.00963421543968912;55_49:0.014266787501811956","55_68:660;55_49:660","true"
"56","319.4601738012327","132.25377011447878","4.8145266476661215","-0.30974571553277236","0.014599999999999946","0.0108","0.018399999999999972","1300","0.00013275922943562277","0","0.00013275922943562277","0.00013275922943562277","56_57:0.0034689965515140586","56_57:660","true"
"57","280.33358390749146","178.6561885815211","4.927636215797346","-0.30778611849622645","0.008599999999999941","0.007399999999999962","0.0098","1300","0.00016282042363315803","0","0.00016282042363315803","0.00016282042363315803","57_58:0.003961287170341027","57_58:660","true"
"58","140.85216746162658","121.8067914098749","4.886914741135209","-0.30930018015034827","0.015199999999999991","0.0154","0.015000000000000013","1300","0.0001956375704258566","0","0.0001956375704258566","0.0001956375704258566","58_71:0.00526226118028858;58_59:0.01547917292523776","58_71:660;58_59:660","true"
"59","220.33314429361735","49.750561897623676","4.971240983646933","-0.30762691104199297","0.011800000000000033","0.012399999999999967","0.0112","1300","0.000241021415543303","0","0.000241021415543303","0.000241021415543303","59_60:0.01540650956081041","59_60:660","true"
"60","268.8934363921312","104.97500500188647","4.766228041500117","-0.31054248475500074","0.021299999999999986","0.0252","0.0174","1300","0.00046371286773094615","0","0.00046371286773094615","0.00046371286773094615","60_61:0.016070583603938232","60_61:660","true"
"61","276.04146411939956","149.7288554293119","4.793929680818951","-0.29056402780855567","0.013499999999999956","0.0156","0.011399999999999966","1300","0.000561050812834846","0","0.000561050812834846","0.000561050812834846","","","true"
"62","284.7575732773867","172.18629578298152","4.935227577924499","-0.3079921198487331","0.050000000000000044","0.05666666666666664","0.043333333333333335","1300","0.0002022502989566153","0","0.0002022502989566153","0.0002022502989566153","62_72:1;62_61:0.005129390523189281;62_63:0.009330938302937103","62_72:660;62_61:660;62_63:660","true"
"63","175.00601343639474","137.2874311840508","5.041629381337884","-0.30694631371315323","0.012499999999999956","0.011800000000000033","0.0132","1300","0.00037722911243961673","0","0.00037722911243961673","0.00037722911243961673","63_64:0.009109481781911677","63_64:660","true"
"64","286.5071373395613","162.73342702703104","4.821568151625261","-0.30967161679000116","0.008099999999999996","0.010000000000000009","0.0062","1300","0.00042493284556493365","0","0.00042493284556493365","0.00042493284556493365","","","true"
"65","269.3568348868511","82.5124748501904","4.95716283840736","-0.3075262411046977","0.009400000000000075","0.0106","0.008199999999999985","1300","0.00017088995457042853","0","0.00017088995457042853","0.00017088995457042853","65_64:0.009239005143033163;65_66:0.00902716460450062","65_64:660;65_66:660","true"
"66","124.75157900960016","122.56435125773942","4.885003283440064","-0.3091067496263565","0.009299999999999975","0.0114","0.007199999999999984","1300","0.0003432810465296028","0","0.0003432810465296028","0.0003432810465296028","","","true"
"67","156.5286839775074","128.4348694452524","5.11394299354881","-0.3058889857295697","0.05740000000000001","0.06259999999999999","0.0522","1300","0.000333734966327488","0","0.000333734966327488","0.000333734966327488","67_68:0.007596389089421618;67_66:0.010660942513303268","67_68:660;67_66:660","true"
