"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"84","287.2737598787703","146.85402893701553","4.679690940362013","-0.31137294267603616","0.07000000000000006","0.06666666666666665","0.07333333333333333","1300","0.00016472192052290768","0","0.00016472192052290768","0.00016472192052290768","84_83:0.004750112305300619","84_83:660","true"
"85","228.47032853604406","213.11490533711358","5.104778792840738","-0.3061413803895981","0.06333333333333335","0.05666666666666664","0.07","1300","0.00016120345934532882","0","0.00016120345934532882","0.00016120345934532882","85_73:0.004636565248785307;85_84:0.04980422940869081;85_86:0.16394501098096964","85_73:660;85_84:660;85_86:660","true"
"86","142.1384214848745","149.49889371432616","4.89881423714405","-0.3083187869423004","0.10349999999999993","0.1674","0.0396","1300","0.011657421244551401","0","0.011657421244551401","0.011657421244551401","86_87:0.07214225280321568","86_87:660","true"
"87","151.10774634465244","165.3935638632322","4.992090074028605","-0.307423102897223","0.016699999999999937","0.0208","0.012599999999999945","1300","0.0009505979032340963","0","0.0009505979032340963","0.0009505979032340963","87_88:0.015225674608072226","87_88:660","true"
"88","193.46151925424786","89.04243045951894","5.09937675419546","-0.3058997453558384","0.009800000000000031","0.009399999999999964","0.0102","1300","0.00032024662350049683","0","0.00032024662350049683","0.00032024662350049683","88_89:0.008184681511591463","88_89:660","true"
"89","324.30024733919134","168.9063652323068","4.956490825555376","-0.3077261951848229","0.009199999999999986","0.007","0.011399999999999966","1300","0.00017346198185079037","0","0.00017346198185079037","0.00017346198185079037","","","true"
"90","239.1505578481184","55.285925290774365","4.905589360978312","-0.307867793738734","0.007500000000000062","0.0072","0.007800000000000029","1300","0.0002749673278077669","0","0.0002749673278077669","0.0002749673278077669","","","true"
"91","179.2227033645915","104.09112491795415","4.914641031916575","-0.30850221183732857","0.05190000000000006","0.08320000000000005","0.0206","1300","0.003568560868233536","0","0.003568560868233536","0.003568560868233536","91_79:0.015098282063810947","91_79:660","true"
"92","200.54133435053467","152.8576913306914","4.91209831011135","-0.308588011384664","0.005600000000000049","0.0054","0.005800000000000027","1300","0.0002358313002229158","0","0.0002358313002229158","0.0002358313002229158","92_102:0.009764693895449233","92_102:660","true"
"93","224.5586175594057","91.74603816453948","4.964128684832499","-0.3073815906362206","0.03859999999999997","0.051","0.0262","1300","0.0007782349778151786","0","0.0007782349778151786","0.0007782349778151786","93_106:0.010832626124476968;93_87:0.03254073931801635","93_106:660;93_87:740","true"
"94","162.67636530107555","126.23702786820749","4.975880949420979","-0.3076458715160733","0.010599999999999943","0.012","0.009199999999999986","1300","0.00024830719648063273","0","0.00024830719648063273","0.00024830719648063273","94_95:0.009712934996100708;94_90:0.007184450563981176","94_95:660;94_90:660","true"
"95","194.54771146824353","140.05165708553318","4.8388880176376885","-0.3098764431196092","0.010699999999999932","0.01319999999999999","0.0082","1300","0.00032724484897990615","0","0.00032724484897990615","0.00032724484897990615","95_96:0.008439480089346946","95_96:660","true"
"96","202.67553752059607","91.01311814082077","4.747911397990863","-0.3109191907797597","0.15700000000000003","0.0776","0.2364","1300","0.0002793740859468302","0","0.0002793740859468302","0.0002793740859468302","","","true"
"97","297.8963378326892","123.33389067695154","4.816155515549707","-0.3095561501235201","0.008000000000000007","0.008000000000000007","0.008","1300","0.0002066161267195377","0","0.0002066161267195377","0.0002066161267195377","97_96:0.006955088806283316;97_98:0.007037200373075342","97_96:660;97_98:660","true"
"98","148.1263696916452","105.24898062677053","4.942901833015315","-0.308363471215884","0.015100000000000002","0.01880000000000004","0.0114","1300","0.0005669964929831468","0","0.0005669964929831468","0.0005669964929831468","98_91:0.01597001696295286","98_91:660","true"
"99","155.88764215116817","203.91303769903828","5.060106822614226","-0.30553728570536653","0.011600000000000055","0.0086","0.014599999999999946","1300","0.00023706481491078088","0","0.00023706481491078088","0.00023706481491078088","99_98:0.007440839850023057","99_98:660","true"
"100","238.65890929185866","231.08716061873415","4.905355572343165","-0.3084392241160231","0.01750000000000007","0.0178","0.017199999999999993","1300","0.00019164030806470664","0","0.00019164030806470664","0.00019164030806470664","100_110:0.006463434421286607;100_99:0.020508237976886168","100_110:660;100_99:660","true"
"101","227.41741913451438","201.56531660742417","5.0653597605989376","-0.3063331480679172","0.019299999999999984","0.007199999999999984","0.0314","1300","0.00021119283468975212","0","0.00021119283468975212","0.00021119283468975212","101_100:0.010514555432345168;101_102:0.006296233732818901","101_100:660;101_102:660","true"
"102","176.21182906739224","152.15667578415707","4.809844386479354","-0.30996470519230634","0.04079999999999995","0.03820000000000001","0.0434","1300","0.00020517585254930466","0","0.00020517585254930466","0.00020517585254930466","102_103:0.008261370818210156","102_103:660","true"
"103","172.9352570433794","66.2684208690973","4.933467696589987","-0.30764620230723944","0.012499999999999956","0.017800000000000038","0.0072","1300","0.0004792095444061234","0","0.0004792095444061234","0.0004792095444061234","","","true"
"104","165.75966947276257","179.8658183351962","4.765569957701215","-0.31046094866074025","0.02629999999999999","0.019000000000000017","0.0336","1300","0.0001956788194461175","0","0.0001956788194461175","0.0001956788194461175","104_103:0.010015600391747037","104_103:660","true"
"105","175.68013409104267","39.241980926884516","4.982215131728165","-0.30759736332542964","0.006099999999999994","0.007000000000000006","0.0052","1300","0.0004168628934353627","0","0.0004168628934353627","0.0004168628934353627","105_104:0.009149578611524767;105_106:0.010958983030598973","105_104:660;105_106:660","true"
